"idCliente","Nome","Tipo","Media de Alunos","Classificacao","idCidade"
"11968","CLI10068","Universidade Privada","458","D","517"
"11969","CLI10069","Universidade Privada","498","D","525"
"11970","CLI10070","Universidade Privada","321","B","525"
"11971","CLI10071","Universidade Privada","382","D","522"
"11972","CLI10072","Escola Fundamental","462","A","509"
"11973","CLI10073","Universidade Pública","437","D","508"
"11974","CLI10074","Escola Secundária","439","B","520"
"11975","CLI10075","Universidade Privada","468","A","519"
"11976","CLI10076","Escola Secundária","444","D","514"
"11977","CLI10077","Escola Secundária","372","D","506"
"11978","CLI10078","Universidade Privada","469","C","508"
"11979","CLI10079","Escola Fundamental","395","C","504"
"11980","CLI10080","Universidade Pública","429","C","507"
"11981","CLI10081","Escola Secundária","387","D","525"
"11982","CLI10082","Escola Fundamental","371","C","503"
"11983","CLI10083","Escola Fundamental","366","A","504"
"11984","CLI10084","Escola Secundária","397","D","503"
"11985","CLI10085","Escola Fundamental","419","D","504"
"11986","CLI10086","Escola Fundamental","301","A","530"
"11987","CLI10087","Universidade Privada","405","D","516"
"11988","CLI10088","Escola Secundária","404","D","522"
"11989","CLI10089","Escola Secundária","320","B","522"
"11990","CLI10090","Universidade Privada","324","C","513"
"11991","CLI10091","Universidade Pública","382","A","511"
"11992","CLI10092","Escola Secundária","317","B","511"
"11993","CLI10093","Escola Secundária","360","D","505"
"11994","CLI10094","Escola Secundária","369","D","529"
"11995","CLI10095","Universidade Pública","335","B","513"
"11996","CLI10096","Escola Fundamental","410","D","511"
"11997","CLI10097","Escola Secundária","437","A","510"
"11998","CLI10098","Universidade Pública","305","A","506"
"11999","CLI10099","Escola Secundária","488","A","518"
"12000","CLI10100","Escola Secundária","441","B","519"
"12001","CLI10101","Escola Fundamental","380","C","533"
"12002","CLI10102","Escola Fundamental","315","D","510"
"12003","CLI10103","Universidade Pública","465","B","513"
"12004","CLI10104","Universidade Pública","300","B","514"
"12005","CLI10105","Universidade Privada","444","C","523"
"12006","CLI10106","Universidade Privada","378","D","515"
"12007","CLI10107","Escola Secundária","455","D","510"
"12008","CLI10108","Universidade Pública","500","D","527"
"12009","CLI10109","Escola Secundária","378","C","526"
"12010","CLI10110","Escola Secundária","336","D","500"
"12011","CLI10111","Escola Secundária","462","B","527"
"12012","CLI10112","Universidade Privada","328","B","518"
"12013","CLI10113","Escola Fundamental","330","A","511"
"12014","CLI10114","Universidade Privada","474","A","529"
"12015","CLI10115","Universidade Privada","486","D","526"
"12016","CLI10116","Universidade Pública","456","A","520"
"12017","CLI10117","Escola Secundária","432","C","526"
"12018","CLI10118","Escola Fundamental","353","C","519"
"12019","CLI10119","Universidade Privada","406","A","528"
"12020","CLI10120","Escola Secundária","484","D","529"
"12021","CLI10121","Universidade Privada","320","A","516"
"12022","CLI10122","Escola Fundamental","378","D","514"
"12023","CLI10123","Universidade Privada","355","B","514"
"12024","CLI10124","Escola Fundamental","449","B","519"
"12025","CLI10125","Escola Fundamental","328","B","512"
"12026","CLI10126","Universidade Pública","324","C","521"
"12027","CLI10127","Escola Secundária","487","D","515"
"12028","CLI10128","Escola Secundária","347","B","523"
"12029","CLI10129","Escola Fundamental","406","C","514"
"12030","CLI10130","Universidade Pública","301","B","520"
"12031","CLI10131","Universidade Privada","412","C","514"
"12032","CLI10132","Universidade Privada","491","C","500"
"12033","CLI10133","Escola Secundária","362","C","505"
"12034","CLI10134","Escola Secundária","397","B","527"
"12035","CLI10135","Universidade Pública","331","B","532"
"12036","CLI10136","Escola Secundária","495","D","528"
"12037","CLI10137","Universidade Pública","472","C","515"
"12038","CLI10138","Escola Secundária","322","D","509"
"12039","CLI10139","Escola Secundária","387","C","505"
"12040","CLI10140","Escola Secundária","440","B","508"
"12041","CLI10141","Universidade Pública","491","A","502"
"12042","CLI10142","Universidade Pública","369","B","511"
"12043","CLI10143","Escola Fundamental","387","A","507"
"12044","CLI10144","Escola Secundária","310","B","506"
"12045","CLI10145","Universidade Pública","357","A","506"
"12046","CLI10146","Escola Secundária","339","C","525"
"12047","CLI10147","Escola Secundária","428","B","511"
"12048","CLI10148","Universidade Pública","341","C","505"
"12049","CLI10149","Universidade Pública","458","A","519"
"12050","CLI10150","Escola Secundária","440","C","522"
"12051","CLI10151","Universidade Privada","301","A","500"
"12052","CLI10152","Escola Fundamental","426","A","513"
"12053","CLI10153","Escola Secundária","460","B","515"
"12054","CLI10154","Escola Fundamental","450","B","520"
"12055","CLI10155","Escola Secundária","381","C","502"
"12056","CLI10156","Escola Fundamental","420","B","508"
"12057","CLI10157","Escola Fundamental","358","A","512"
"12058","CLI10158","Universidade Pública","429","A","522"
"12059","CLI10159","Escola Fundamental","427","B","510"
"12060","CLI10160","Universidade Pública","456","C","528"
"12061","CLI10161","Escola Secundária","300","A","501"
"12062","CLI10162","Escola Fundamental","494","C","509"
"12063","CLI10163","Escola Secundária","328","C","502"
"12064","CLI10164","Escola Secundária","347","B","528"
"12065","CLI10165","Escola Fundamental","370","B","510"
"12066","CLI10166","Escola Fundamental","376","D","506"
"12067","CLI10167","Escola Fundamental","426","A","504"
"12068","CLI10168","Universidade Pública","459","C","529"
"12069","CLI10169","Universidade Privada","495","D","504"
"12070","CLI10170","Universidade Privada","419","C","511"
"12071","CLI10171","Escola Secundária","330","D","509"
"12072","CLI10172","Escola Secundária","390","C","529"
"12073","CLI10173","Universidade Pública","427","D","522"
"12074","CLI10174","Universidade Privada","422","A","501"
"12075","CLI10175","Escola Fundamental","491","A","519"
"12076","CLI10176","Escola Secundária","474","D","518"
"12077","CLI10177","Escola Fundamental","420","A","512"
"12078","CLI10178","Universidade Pública","413","D","514"
"12079","CLI10179","Universidade Pública","320","B","525"
"12080","CLI10180","Universidade Privada","412","A","528"
"12081","CLI10181","Universidade Pública","456","A","525"
"12082","CLI10182","Escola Fundamental","411","B","527"
"12083","CLI10183","Universidade Privada","403","B","532"
"12084","CLI10184","Escola Fundamental","300","B","514"
"12085","CLI10185","Universidade Pública","429","D","508"
"12086","CLI10186","Escola Secundária","426","A","527"
"12087","CLI10187","Universidade Privada","412","B","512"
"12088","CLI10188","Universidade Privada","303","A","511"
"12089","CLI10189","Escola Secundária","327","B","530"
"12090","CLI10190","Escola Fundamental","458","B","521"
"12091","CLI10191","Universidade Privada","439","D","514"
"12092","CLI10192","Universidade Pública","312","A","525"
"12093","CLI10193","Universidade Pública","476","C","513"
"12094","CLI10194","Escola Fundamental","397","D","504"
"12095","CLI10195","Universidade Pública","460","C","533"
"12096","CLI10196","Escola Fundamental","486","C","529"
"12097","CLI10197","Escola Secundária","454","B","514"
"12098","CLI10198","Universidade Privada","384","D","501"
"12099","CLI10199","Escola Secundária","413","B","526"
"12100","CLI10200","Universidade Pública","365","D","518"
"12101","CLI10201","Universidade Pública","349","A","528"
"12102","CLI10202","Escola Fundamental","482","C","514"
"12103","CLI10203","Escola Fundamental","483","D","500"
"12104","CLI10204","Escola Secundária","458","A","500"
"12105","CLI10205","Universidade Privada","411","B","500"
"12106","CLI10206","Universidade Privada","364","D","506"
"12107","CLI10207","Universidade Pública","485","A","525"
"12108","CLI10208","Universidade Pública","401","D","505"
"12109","CLI10209","Universidade Privada","396","A","526"
"12110","CLI10210","Escola Fundamental","466","C","511"
"12111","CLI10211","Universidade Pública","335","A","519"
"12112","CLI10212","Escola Secundária","428","B","512"
"12113","CLI10213","Universidade Privada","443","A","527"
"12114","CLI10214","Escola Secundária","312","A","519"
"12115","CLI10215","Universidade Privada","392","A","501"
"12116","CLI10216","Escola Secundária","358","B","527"
"12117","CLI10217","Escola Fundamental","317","A","532"
"12118","CLI10218","Escola Fundamental","493","B","502"
"12119","CLI10219","Escola Fundamental","340","C","518"
"12120","CLI10220","Escola Fundamental","342","A","530"
"12121","CLI10221","Escola Fundamental","336","C","524"
"12122","CLI10222","Escola Fundamental","418","B","514"
"12123","CLI10223","Universidade Pública","397","A","515"
"12124","CLI10224","Universidade Pública","420","B","503"
"12125","CLI10225","Universidade Privada","448","C","519"
"12126","CLI10226","Universidade Pública","390","C","526"
"12127","CLI10227","Universidade Pública","304","C","505"
"12128","CLI10228","Universidade Pública","412","D","523"
"12129","CLI10229","Escola Fundamental","302","D","513"
"12130","CLI10230","Universidade Pública","350","D","533"
"12131","CLI10231","Universidade Pública","495","C","519"
"12132","CLI10232","Universidade Privada","403","D","520"
"12133","CLI10233","Escola Fundamental","481","B","516"
"12134","CLI10234","Escola Fundamental","500","B","531"
"12135","CLI10235","Universidade Privada","308","B","510"
"12136","CLI10236","Universidade Pública","328","D","508"
"12137","CLI10237","Escola Fundamental","309","A","513"
"12138","CLI10238","Escola Fundamental","475","A","505"
"12139","CLI10239","Universidade Pública","326","C","519"
"12140","CLI10240","Universidade Privada","456","D","504"
"12141","CLI10241","Escola Secundária","333","B","520"
"12142","CLI10242","Universidade Pública","326","D","532"
"12143","CLI10243","Escola Fundamental","492","C","506"
"12144","CLI10244","Universidade Pública","491","B","521"
"12145","CLI10245","Escola Fundamental","389","B","528"
"12146","CLI10246","Escola Secundária","433","D","501"
"12147","CLI10247","Universidade Privada","494","D","511"
"12148","CLI10248","Escola Secundária","384","D","511"
"12149","CLI10249","Universidade Pública","332","B","526"
"12150","CLI10250","Escola Secundária","497","A","511"
"12151","CLI10251","Universidade Privada","359","C","513"
"12152","CLI10252","Escola Fundamental","331","C","517"
"12153","CLI10253","Universidade Pública","379","A","522"
"12154","CLI10254","Escola Fundamental","483","C","533"
"12155","CLI10255","Escola Secundária","448","B","524"
"12156","CLI10256","Universidade Privada","500","C","514"
"12157","CLI10257","Universidade Privada","359","C","505"
"12158","CLI10258","Universidade Pública","436","B","516"
"12159","CLI10259","Escola Secundária","400","D","501"
"12160","CLI10260","Escola Fundamental","417","A","505"
"12161","CLI10261","Escola Secundária","342","D","526"
"12162","CLI10262","Escola Secundária","329","D","506"
"12163","CLI10263","Escola Fundamental","491","B","500"
"12164","CLI10264","Universidade Privada","414","D","519"
"12165","CLI10265","Escola Secundária","385","B","518"
"12166","CLI10266","Universidade Pública","378","C","502"
"12167","CLI10267","Universidade Privada","480","A","525"
"12168","CLI10268","Escola Fundamental","470","C","506"
"12169","CLI10269","Escola Secundária","352","B","509"
"12170","CLI10270","Universidade Pública","307","A","503"
"12171","CLI10271","Escola Fundamental","318","D","518"
"12172","CLI10272","Escola Secundária","371","B","521"
"12173","CLI10273","Universidade Pública","439","A","502"
"12174","CLI10274","Escola Secundária","460","B","527"
"12175","CLI10275","Escola Secundária","304","A","512"
"12176","CLI10276","Escola Fundamental","414","B","524"
"12177","CLI10277","Universidade Pública","438","C","519"
"12178","CLI10278","Universidade Pública","308","B","521"
"12179","CLI10279","Universidade Privada","483","C","504"
"12180","CLI10280","Escola Fundamental","344","A","527"
"12181","CLI10281","Escola Secundária","374","D","510"
"12182","CLI10282","Escola Fundamental","327","A","508"
"12183","CLI10283","Escola Fundamental","451","B","525"
"12184","CLI10284","Escola Fundamental","454","C","523"
"12185","CLI10285","Universidade Pública","491","C","501"
"12186","CLI10286","Escola Fundamental","403","B","526"
"12187","CLI10287","Universidade Privada","359","C","517"
"12188","CLI10288","Universidade Pública","370","A","525"
"12189","CLI10289","Universidade Pública","428","D","510"
"12190","CLI10290","Escola Secundária","364","D","500"
"12191","CLI10291","Escola Fundamental","420","D","521"
"12192","CLI10292","Escola Secundária","373","D","527"
"12193","CLI10293","Universidade Privada","460","A","524"
"12194","CLI10294","Escola Fundamental","381","A","533"
"12195","CLI10295","Escola Secundária","352","A","523"
"12196","CLI10296","Escola Secundária","340","A","532"
"12197","CLI10297","Escola Fundamental","430","C","509"
"12198","CLI10298","Universidade Pública","372","B","513"
"12199","CLI10299","Universidade Pública","316","B","525"
"12200","CLI10300","Universidade Privada","334","D","504"
"12201","CLI10301","Escola Secundária","457","C","516"
"12202","CLI10302","Escola Secundária","416","C","516"
"12203","CLI10303","Escola Fundamental","480","C","528"
"12204","CLI10304","Escola Fundamental","358","A","530"
"12205","CLI10305","Universidade Privada","360","D","527"
"12206","CLI10306","Escola Fundamental","370","C","511"
"12207","CLI10307","Universidade Privada","436","C","517"
"12208","CLI10308","Escola Secundária","375","A","520"
"12209","CLI10309","Escola Fundamental","303","C","521"
